system:index,AirTemp,BuiltSurface,Elevation,LST,LULC,NDBI,NDVI,PopulationDensity,UrbanClass,WaterDistance,WindSpeed,.geo,Longitude,Latitude
4808,29.12462849,0,594,56.0480144,30,0.203527816,0.17674574,0,21,70,2.241365912,"{""type"":""Point"",""coordinates"":[74.02369061912889,18.604242380522468]}",74.02369062,18.60424238
4809,29.12462849,88,604,48.19340444,50,-0.036177851,0.046875,15.08472157,30,559.0169944,2.241365912,"{""type"":""Point"",""coordinates"":[73.95770648776546,18.60579048932394]}",73.95770649,18.60579049
4810,29.29183769,0,586,54.38343866,30,0.103621925,0.144694534,0,12,364.9657518,2.224560324,"{""type"":""Point"",""coordinates"":[74.09297498158101,18.59773603851752]}",74.09297498,18.59773604
4811,27.31336457,20,667,46.54250078,50,0.043073341,0.117759043,146.8334351,30,380.7886553,2.102473899,"{""type"":""Point"",""coordinates"":[73.87345225018437,18.44893250635383]}",73.87345225,18.44893251
4812,28.12798588,0,585,52.97521442,40,0.197775031,0.168316832,25.1727066,30,522.0153254,2.080543428,"{""type"":""Point"",""coordinates"":[73.80146342604776,18.683519092603714]}",73.80146343,18.68351909
4813,27.29891325,0,670,51.52939196,30,0.148976497,0.232839099,0,11,620.0806399,1.673710019,"{""type"":""Point"",""coordinates"":[73.74795184392322,18.533998902546035]}",73.74795184,18.5339989
4814,28.14696374,82,572,43.2646196,50,-0.068374384,0.311562651,59.3073349,30,444.1846463,2.087858749,"{""type"":""Point"",""coordinates"":[73.7757100041505,18.5566727333119]}",73.77571,18.55667273
4815,28.14696374,37,556,49.14019598,50,0.078630189,0.18972332,28.05858994,30,20,2.087858749,"{""type"":""Point"",""coordinates"":[73.79656520184966,18.61159276613635]}",73.7965652,18.61159277
4816,28.14696374,0,568,57.0734204,50,0.079981291,0.07105908,0,30,200.9975124,2.087858749,"{""type"":""Point"",""coordinates"":[73.83546266600095,18.613847935374434]}",73.83546267,18.61384794
4817,28.88797394,0,557,48.99663914,40,0.099337748,0.299954483,8.54737854,21,189.7366596,2.221364185,"{""type"":""Point"",""coordinates"":[74.01075951499548,18.656571633405]}",74.01075951,18.65657163
4818,28.88797394,0,556,49.30767896,40,0.17512275,0.232876712,8.54737854,21,199.2485885,2.221364185,"{""type"":""Point"",""coordinates"":[74.01076703080183,18.656314951888387]}",74.01076703,18.65631495
4819,27.67938471,6,592,45.85889678,50,0.039952996,0.047435897,19.7933197,30,759.6051606,1.956266523,"{""type"":""Point"",""coordinates"":[73.72757508075051,18.67308430851163]}",73.72757508,18.67308431
4820,29.29183769,1,552,49.38971144,40,0.054794521,0.18387189,9.575511932,12,281.6025568,2.224560324,"{""type"":""Point"",""coordinates"":[74.07680956551772,18.641240920820735]}",74.07680957,18.64124092
4821,28.94811934,0,580,55.125149,20,0.251018745,0.188490139,9.01625824,21,260,2.199623125,"{""type"":""Point"",""coordinates"":[74.08884688066559,18.662540031721502]}",74.08884688,18.66254003
4822,27.79409916,36,563,46.48097642,50,-0.025359836,0.055751588,149.5933075,30,82.46211251,1.964554078,"{""type"":""Point"",""coordinates"":[73.78583663868409,18.465010568915126]}",73.78583664,18.46501057
4823,28.58830398,0,538,42.22554152,10,-0.061529151,0.490229397,0,12,110,2.26777321,"{""type"":""Point"",""coordinates"":[74.00874575815031,18.502419304913555]}",74.00874576,18.5024193
4824,28.1694283,0,549,47.61917708,10,0.14599112,0.144557228,5.295318127,30,150,2.192059992,"{""type"":""Point"",""coordinates"":[73.91988190972397,18.534633838730592]}",73.91988191,18.53463384
4825,29.12462849,0,609,55.70279438,30,0.172521468,0.110820016,0,12,134.5362405,2.241365912,"{""type"":""Point"",""coordinates"":[74.01270099706251,18.639931811705345]}",74.012701,18.63993181
4826,28.12798588,50,593,49.61530076,50,0.099305425,0.096184601,69.39350128,30,572.4508713,2.080543428,"{""type"":""Point"",""coordinates"":[73.79344239577749,18.683853446042935]}",73.7934424,18.68385345
4827,28.58830398,20,566,42.91939958,50,-0.07118928,0.364266667,123.1509323,30,143.1782106,2.26777321,"{""type"":""Point"",""coordinates"":[73.95457774565995,18.49529760521325]}",73.95457775,18.49529761
4828,27.67938471,0,621,50.43220754,20,0.114364524,0.444290657,0,12,286.5309756,1.956266523,"{""type"":""Point"",""coordinates"":[73.70969466234696,18.69532184840684]}",73.70969466,18.69532185
4829,27.79409916,0,671,50.02204514,20,0.149560117,0.214312905,0,12,565.154846,1.964554078,"{""type"":""Point"",""coordinates"":[73.75482725348522,18.50840624218413]}",73.75482725,18.50840624
4830,28.88797394,0,579,45.39746408,40,-0.106630824,0.473747017,0,12,180,2.221364185,"{""type"":""Point"",""coordinates"":[73.9884168312082,18.69489253052976]}",73.98841683,18.69489253
4831,28.88797394,0,551,42.820277,10,0.012723658,0.38831423,0,12,110,2.221364185,"{""type"":""Point"",""coordinates"":[74.02779398764103,18.65805243564961]}",74.02779399,18.65805244
4832,27.31336457,0,762,50.40144536,30,0.203924915,0.184385909,0,21,234.0939982,2.102473899,"{""type"":""Point"",""coordinates"":[73.90888057340138,18.423382167006096]}",73.90888057,18.42338217
4833,28.58830398,0,579,52.79747738,50,0.078527849,0.110531309,1.354726434,30,916.7878708,2.26777321,"{""type"":""Point"",""coordinates"":[73.96585740316212,18.467779715756247]}",73.9658574,18.46777972
4834,28.58830398,0,555,50.6133626,40,0.084804431,0.178253119,0,11,1006.876358,2.26777321,"{""type"":""Point"",""coordinates"":[74.00541131396707,18.54708404488881]}",74.00541131,18.54708404
4835,29.12462849,27,591,52.54112588,50,0.04392649,0.239035725,46.8766861,30,527.7309921,2.241365912,"{""type"":""Point"",""coordinates"":[73.99575391867482,18.588505624331013]}",73.99575392,18.58850562
4836,28.9400636,1,550,48.58989476,40,0.058823529,0.290247453,19.64353371,21,141.4213562,2.351222966,"{""type"":""Point"",""coordinates"":[74.07243836947092,18.495503968568695]}",74.07243837,18.49550397
4837,28.14696374,6,563,46.1870267,50,0.079003864,0.086350975,104.8148651,30,182.4828759,2.087858749,"{""type"":""Point"",""coordinates"":[73.7842488761347,18.584743816013457]}",73.78424888,18.58474382
4838,27.79409916,0,620,49.37945738,20,0.300276753,0.222893994,0,11,533.6665626,1.964554078,"{""type"":""Point"",""coordinates"":[73.76223018354197,18.477277915420256]}",73.76223018,18.47727792
4839,28.12798588,67,596,51.35507294,50,0.133893787,0.066128218,28.36104012,30,693.7578828,2.080543428,"{""type"":""Point"",""coordinates"":[73.78105675966557,18.659989787703505]}",73.78105676,18.65998979
4840,28.14107453,0,648,48.6480011,40,0.100975481,0.143144485,0.378063202,12,710.6335202,2.550083672,"{""type"":""Point"",""coordinates"":[74.07842926524182,18.434604085988372]}",74.07842927,18.43460409
4841,27.67938471,0,580,46.69289366,50,0.064091308,0.096707819,1.353167534,30,200,1.956266523,"{""type"":""Point"",""coordinates"":[73.71160461792232,18.6652486885267]}",73.71160462,18.66524869
4842,28.63506505,0,557,43.43893862,10,-0.053594215,0.539944047,12.10622406,30,152.3154621,2.199088634,"{""type"":""Point"",""coordinates"":[73.86922096810592,18.55884236529668]}",73.86922097,18.55884237
4843,28.58830398,24,543,49.62555482,50,0.050190114,0.098504837,28.82101631,21,114.0175425,2.26777321,"{""type"":""Point"",""coordinates"":[73.99335514109424,18.498400875081536]}",73.99335514,18.49840088
4844,29.29183769,0,580,54.56801174,50,0.148849797,0.142251816,0,12,548.1788029,2.224560324,"{""type"":""Point"",""coordinates"":[74.05987807745515,18.575285948127316]}",74.05987808,18.57528595
4845,27.31336457,0,689,53.40246692,30,0.160697455,0.08996328,5.633141518,30,340,2.102473899,"{""type"":""Point"",""coordinates"":[73.9035244931153,18.433384666204535]}",73.90352449,18.43338467
4846,27.31336457,0,711,49.63239086,60,0.140433132,0.080550098,0,12,36.05551275,2.102473899,"{""type"":""Point"",""coordinates"":[73.89437234288148,18.429202647372744]}",73.89437234,18.42920265
4847,27.71183371,29,584,49.82379998,50,0.039513678,0.193015573,37.19831467,30,538.5164807,1.864115503,"{""type"":""Point"",""coordinates"":[73.74355939678506,18.620217138336358]}",73.7435594,18.62021714
4848,28.88797394,0,604,51.26620442,30,0.223032343,0.14050494,0,12,896.4373932,2.221364185,"{""type"":""Point"",""coordinates"":[73.96451983140936,18.693770809614428]}",73.96451983,18.69377081
4849,28.94811934,0,584,48.91802468,10,0.018195603,0.378759649,0,11,563.2051136,2.199623125,"{""type"":""Point"",""coordinates"":[74.06873565100238,18.685126525298543]}",74.06873565,18.68512653
4850,28.58830398,34,543,48.38481356,50,0.046025105,0.042177436,127.6183777,23,366.7424164,2.26777321,"{""type"":""Point"",""coordinates"":[74.0197017805313,18.485979466382727]}",74.01970178,18.48597947
4851,27.71183371,22,581,49.6221368,50,0.209955841,0.171777315,9.926498413,12,300.1666204,1.864115503,"{""type"":""Point"",""coordinates"":[73.72250856549888,18.553104555143946]}",73.72250857,18.55310456
4852,28.58830398,0,589,47.77298798,40,0.00737798,0.27431694,0.0472579,21,264.7640459,2.26777321,"{""type"":""Point"",""coordinates"":[73.99380872465693,18.453840185657267]}",73.99380872,18.45384019
4853,27.29891325,4,576,52.67784668,40,0.088312664,0.235234216,0.575762332,12,481.0405388,1.673710019,"{""type"":""Point"",""coordinates"":[73.70918334807408,18.523236610871734]}",73.70918335,18.52323661
4854,29.12462849,0,565,47.02102358,20,0.143397813,0.198235294,0,21,90.55385138,2.241365912,"{""type"":""Point"",""coordinates"":[73.98204099192473,18.61609103966946]}",73.98204099,18.61609104
4855,28.12798588,58,594,50.66805092,50,0.089085546,0.067773167,162.8255157,30,563.0275304,2.080543428,"{""type"":""Point"",""coordinates"":[73.79202878049297,18.68487869346062]}",73.79202878,18.68487869
4856,28.14696374,0,562,42.47505698,10,-0.293639504,0.663443951,0,30,138.9244399,2.087858749,"{""type"":""Point"",""coordinates"":[73.76378696438321,18.626461943492913]}",73.76378696,18.62646194
4857,27.71183371,0,588,51.67636682,40,0.184895833,0.21948052,0.2643677,12,386.0051813,1.864115503,"{""type"":""Point"",""coordinates"":[73.71769527610886,18.638563589519634]}",73.71769528,18.63856359
4858,28.88797394,0,565,45.25732526,40,0.020667727,0.268940261,0.289857,11,554.616985,2.221364185,"{""type"":""Point"",""coordinates"":[74.04938595105028,18.682297286759717]}",74.04938595,18.68229729
4859,28.94811934,0,560,49.64948096,40,0.082805774,0.19380356,4.283063412,21,652.7633568,2.199623125,"{""type"":""Point"",""coordinates"":[74.0947027361349,18.650495634151348]}",74.09470274,18.65049563
4860,28.14696374,0,564,49.52985026,20,0.206100403,0.275697754,2.740958214,30,264.0075756,2.087858749,"{""type"":""Point"",""coordinates"":[73.84003784260102,18.580992674222877]}",73.84003784,18.58099267
4861,28.52975997,0,558,43.53122516,10,-0.240980446,0.676339286,6.496349335,23,20,2.170833195,"{""type"":""Point"",""coordinates"":[73.89693710784945,18.673238978619327]}",73.89693711,18.67323898
4862,29.12462849,1,566,54.02112854,30,0.13243007,0.127200454,3.096967697,21,816.0882305,2.241365912,"{""type"":""Point"",""coordinates"":[73.99549771657189,18.5680221634588]}",73.99549772,18.56802216
4863,29.12462849,0,560,46.3066574,40,-0.210871603,0.611474899,0.536528826,21,125.2996409,2.241365912,"{""type"":""Point"",""coordinates"":[73.96090006209671,18.632758884851437]}",73.96090006,18.63275888
4864,28.63506505,0,579,52.29502844,50,0.222658673,0.111111111,3.601051807,30,509.9019514,2.199088634,"{""type"":""Point"",""coordinates"":[73.86427189667825,18.60618112091892]}",73.8642719,18.60618112
4865,29.12462849,3,599,51.32772878,30,0.094527363,0.059165858,3.68611598,21,82.46211251,2.241365912,"{""type"":""Point"",""coordinates"":[74.00686448260835,18.632738978330316]}",74.00686448,18.63273898
4866,28.1694283,16,646,42.2392136,10,-0.063004142,0.448173448,2.211669683,30,238.5372088,2.192059992,"{""type"":""Point"",""coordinates"":[73.85896816996994,18.450525426673185]}",73.85896817,18.45052543
4867,27.79409916,0,572,50.22712634,30,0.067279565,0.042747022,0,30,152.3154621,1.964554078,"{""type"":""Point"",""coordinates"":[73.77422446765932,18.450078677247237]}",73.77422447,18.45007868
4868,27.67938471,0,712,44.8539989,10,0.077724061,0.420796333,0,11,450,1.956266523,"{""type"":""Point"",""coordinates"":[73.70408686451205,18.691275923455805]}",73.70408686,18.69127592
4869,28.58830398,0,542,45.95801936,40,-0.031696946,0.3345,0,21,530,2.26777321,"{""type"":""Point"",""coordinates"":[74.02278571102798,18.52913527972824]}",74.02278571,18.52913528
4870,28.14696374,1,579,49.61530076,20,0.211942999,0.199724518,9.9112463,30,532.3532662,2.087858749,"{""type"":""Point"",""coordinates"":[73.76037263612442,18.612060609977508]}",73.76037264,18.61206061
4871,28.52975997,0,559,46.66213148,10,-0.031570316,0.362208988,9.769900322,21,31.6227766,2.170833195,"{""type"":""Point"",""coordinates"":[73.90092045462926,18.667143219228155]}",73.90092045,18.66714322
4872,27.14588591,12,687,49.27008074,50,0.060592255,0.155829596,7.649478436,21,219.544984,1.810214569,"{""type"":""Point"",""coordinates"":[73.83349007117474,18.420525886507715]}",73.83349007,18.42052589
4873,28.58830398,0,549,51.5874983,20,0.040517962,0.349985307,16.49588585,30,434.6262762,2.26777321,"{""type"":""Point"",""coordinates"":[73.95629634240508,18.533950684698]}",73.95629634,18.53395068
4874,27.79409916,25,614,46.1015762,10,0.037232042,0.383409889,65.56246185,30,451.7742799,1.964554078,"{""type"":""Point"",""coordinates"":[73.82408001449642,18.54000905785572]}",73.82408001,18.54000906
4875,28.14696374,36,560,45.21630902,50,0.085244483,0.184645559,328.9653931,30,141.4213562,2.087858749,"{""type"":""Point"",""coordinates"":[73.80464772426609,18.599036352848795]}",73.80464772,18.59903635
4876,27.62282456,0,735,53.52893366,30,0.125637635,0.164569703,0,11,257.0992026,2.332534389,"{""type"":""Point"",""coordinates"":[73.97289112776727,18.412810236746658]}",73.97289113,18.41281024
4877,28.58830398,19,590,51.2115161,50,0.156813513,0.192767194,47.48788834,30,850.8818954,2.26777321,"{""type"":""Point"",""coordinates"":[73.96126074313334,18.45456414083361]}",73.96126074,18.45456414
4878,29.29183769,28,590,52.2027419,50,0.019189765,0.109162648,43.74821091,12,53.85164807,2.224560324,"{""type"":""Point"",""coordinates"":[74.09270912462118,18.587532273902603]}",74.09270912,18.58753227
4879,29.29183769,0,554,47.26028498,40,-0.100623701,0.433134813,0.976663232,21,372.0215048,2.224560324,"{""type"":""Point"",""coordinates"":[74.059921654007,18.62768444993857]}",74.05992165,18.62768445
4880,27.67938471,0,571,43.87644518,30,-0.030639043,0.526361279,19.64132118,21,212.1320344,1.956266523,"{""type"":""Point"",""coordinates"":[73.7055891892586,18.66064199285065]}",73.70558919,18.66064199
4881,27.14588591,0,633,53.5015895,20,0.035822992,0.238868833,0,21,635.295207,1.810214569,"{""type"":""Point"",""coordinates"":[73.81323650327695,18.43185260071262]}",73.8132365,18.4318526
4882,28.63506505,71,563,49.70416928,50,0.152371826,0.064380265,480.5154419,30,339.705755,2.199088634,"{""type"":""Point"",""coordinates"":[73.85064671034652,18.566394539322353]}",73.85064671,18.56639454
4883,28.1694283,14,616,44.62157354,50,0.030326005,0.242954325,261.8456116,30,1100.045454,2.192059992,"{""type"":""Point"",""coordinates"":[73.86304095869289,18.47498163330836]}",73.86304096,18.47498163
4884,28.14696374,22,580,49.76911166,50,0.091002836,0.220914127,64.03760529,30,660.6814664,2.087858749,"{""type"":""Point"",""coordinates"":[73.82595060952607,18.62807908944497]}",73.82595061,18.62807909
4885,28.58830398,0,543,45.03515396,10,-0.09369105,0.435883324,0,21,363.5931793,2.26777321,"{""type"":""Point"",""coordinates"":[74.0405604807157,18.494800677877926]}",74.04056048,18.49480068
4886,27.14588591,0,656,50.19978218,20,0.166899302,0.395457582,0,12,1132.651756,1.810214569,"{""type"":""Point"",""coordinates"":[73.79890606263473,18.416326305793955]}",73.79890606,18.41632631
4887,28.1694283,10,567,46.0161257,50,0.052733618,0.142923977,384.4788818,30,422.0189569,2.192059992,"{""type"":""Point"",""coordinates"":[73.85510235200442,18.510156636646077]}",73.85510235,18.51015664
4888,28.9400636,0,559,44.80614662,30,-0.040233479,0.343926744,0.015752632,21,395.9797975,2.351222966,"{""type"":""Point"",""coordinates"":[74.09200371007324,18.47667552945276]}",74.09200371,18.47667553
4889,28.88797394,0,558,43.32614396,10,-0.183628319,0.60323644,0,12,342.3448554,2.221364185,"{""type"":""Point"",""coordinates"":[73.96796647840024,18.65445984059125]}",73.96796648,18.65445984
4890,26.60724477,0,755,46.8022703,20,0.195975503,0.238961914,0,12,338.3784863,1.532930593,"{""type"":""Point"",""coordinates"":[73.7410008314264,18.440305363150248]}",73.74100083,18.44030536
4891,28.88797394,0,571,43.3671602,40,-0.164521319,0.44931164,0,11,401.9950248,2.221364185,"{""type"":""Point"",""coordinates"":[74.01926843950511,18.686676358508585]}",74.01926844,18.68667636
4892,27.71183371,0,622,53.54260574,30,0.177777778,0.160011831,0,21,413.0375286,1.864115503,"{""type"":""Point"",""coordinates"":[73.70628543711895,18.62034159116125]}",73.70628544,18.62034159
4893,28.14696374,60,569,47.78324204,50,0.094017094,0.0427716,105.6529083,30,265.7066051,2.087858749,"{""type"":""Point"",""coordinates"":[73.7716234916703,18.634378849263967]}",73.77162349,18.63437885
4894,28.1694283,0,605,47.99515928,40,0.073954984,0.309090909,0,30,917.0605214,2.192059992,"{""type"":""Point"",""coordinates"":[73.93614006889791,18.46279087409523]}",73.93614007,18.46279087
4895,28.14696374,0,565,38.78017736,80,0.007285398,0.244638602,0,30,0,2.087858749,"{""type"":""Point"",""coordinates"":[73.83327426231129,18.607585888617848]}",73.83327426,18.60758589
4896,28.14696374,71,576,46.96633526,50,0.107264957,0.072106749,287.3626709,30,386.3935817,2.087858749,"{""type"":""Point"",""coordinates"":[73.79300268720192,18.638558125700186]}",73.79300269,18.63855813
4897,28.9400636,0,604,49.33502312,40,-0.009957326,0.253863135,0.655309498,12,882.3831367,2.351222966,"{""type"":""Point"",""coordinates"":[74.06970247944828,18.450189050437917]}",74.06970248,18.45018905
4898,27.14588591,0,594,50.4424616,40,0.092273731,0.140005545,0,12,187.8829423,1.810214569,"{""type"":""Point"",""coordinates"":[73.75051983742796,18.40941227700653]}",73.75051984,18.40941228
4899,29.12462849,0,591,54.59193788,30,0.174410774,0.065778035,0.380645484,12,283.1960452,2.241365912,"{""type"":""Point"",""coordinates"":[73.96423556725944,18.64369299635881]}",73.96423557,18.643693
4900,28.14696374,61,569,50.681723,50,0.236721942,0.096306524,51.91752625,30,120,2.087858749,"{""type"":""Point"",""coordinates"":[73.76845117103215,18.621144849492524]}",73.76845117,18.62114485
4901,28.58830398,0,542,49.94001266,40,0.129812343,0.184931507,0,21,543.4151268,2.26777321,"{""type"":""Point"",""coordinates"":[74.02254386650175,18.537250691447408]}",74.02254387,18.53725069
4902,28.14696374,0,557,41.8461413,10,-0.207180695,0.580123267,0.040956844,30,50.99019514,2.087858749,"{""type"":""Point"",""coordinates"":[73.80200200908631,18.60285326875581]}",73.80200201,18.60285327
4903,28.58830398,0,559,45.75293816,40,-0.037671233,0.320672478,37.77881241,30,442.0407221,2.26777321,"{""type"":""Point"",""coordinates"":[73.9555468284263,18.522389261406683]}",73.95554683,18.52238926
4904,27.14588591,0,695,48.24467474,20,0.156022635,0.206936416,0.025204213,21,230.8679276,1.810214569,"{""type"":""Point"",""coordinates"":[73.83316993780113,18.432522810716314]}",73.83316994,18.43252281
4905,27.62282456,0,620,56.23258748,30,0.097046414,0.1161688,0,21,474.2362281,2.332534389,"{""type"":""Point"",""coordinates"":[73.98318956547394,18.437969126413]}",73.98318957,18.43796913
4906,28.58830398,0,589,47.87552858,40,0.054915254,0.195882185,0,11,277.8488798,2.26777321,"{""type"":""Point"",""coordinates"":[74.01352898689501,18.450485501576022]}",74.01352899,18.4504855
4907,28.14696374,1,555,48.94536884,10,0.151210997,0.274156567,0.734072685,30,136.0147051,2.087858749,"{""type"":""Point"",""coordinates"":[73.82375747233088,18.58611977457493]}",73.82375747,18.58611977
4908,27.79409916,0,678,47.83451234,10,0.119463087,0.393767705,1.579851151,21,320.1562119,1.964554078,"{""type"":""Point"",""coordinates"":[73.75000174094843,18.495784722119186]}",73.75000174,18.49578472
4909,28.58830398,0,558,51.52939196,40,0.041688111,0.306666667,1.307468534,21,541.2023651,2.26777321,"{""type"":""Point"",""coordinates"":[73.98773339029125,18.546227181254896]}",73.98773339,18.54622718
4910,29.29183769,0,560,49.78620176,30,-0.033391304,0.173380727,0.141773701,12,403.1128874,2.224560324,"{""type"":""Point"",""coordinates"":[74.07285803644724,18.568248834604965]}",74.07285804,18.56824883
4911,28.1694283,69,572,41.85981338,50,-0.066564063,0.385653587,406.0945129,30,326.4965543,2.192059992,"{""type"":""Point"",""coordinates"":[73.90418079681336,18.51105338131692]}",73.9041808,18.51105338
4912,27.29891325,0,734,46.48097642,20,0.110719789,0.091301999,0,11,647.6109943,1.673710019,"{""type"":""Point"",""coordinates"":[73.74546900214567,18.5198970998185]}",73.745469,18.5198971
4913,28.1694283,0,594,44.74462226,40,-0.020304569,0.431067961,69.80023956,30,1141.271221,2.192059992,"{""type"":""Point"",""coordinates"":[73.91876642591829,18.472271249969914]}",73.91876643,18.47227125
4914,28.58830398,10,543,49.99128296,30,-0.011460721,0.241432225,8.474916458,21,360,2.26777321,"{""type"":""Point"",""coordinates"":[74.02744646928674,18.52980631025846]}",74.02744647,18.52980631
4915,27.62282456,0,753,50.9551646,20,0.259129565,0.20996732,0,11,810.5553652,2.332534389,"{""type"":""Point"",""coordinates"":[74.04282791625394,18.423076585992767]}",74.04282792,18.42307659
4916,27.29891325,0,626,57.04265822,30,0.263002737,0.228070175,0.016522981,11,454.8626166,1.673710019,"{""type"":""Point"",""coordinates"":[73.72108275331021,18.513271426459617]}",73.72108275,18.51327143
4917,27.71183371,4,586,46.34425562,50,0.091327352,0.299342105,45.61867905,30,277.8488798,1.864115503,"{""type"":""Point"",""coordinates"":[73.73227299991258,18.58662648986595]}",73.732273,18.58662649
4918,28.88797394,0,564,46.9560812,40,0.044838373,0.206321335,11.69125366,21,139.2838828,2.221364185,"{""type"":""Point"",""coordinates"":[73.99093127043733,18.670698864605846]}",73.99093127,18.67069886
4919,27.71183371,0,622,49.09576172,40,0.141488899,0.159318048,3.014808655,21,362.3534186,1.864115503,"{""type"":""Point"",""coordinates"":[73.71355853688932,18.6149232591861]}",73.71355854,18.61492326
4920,28.12798588,0,612,50.6646329,40,0.130460982,0.209809264,0.393815815,12,577.754273,2.080543428,"{""type"":""Point"",""coordinates"":[73.76651192488481,18.681496948988965]}",73.76651192,18.68149695
4921,28.63506505,0,584,52.40440508,50,0.177097204,0.121342708,0,30,278.5677655,2.199088634,"{""type"":""Point"",""coordinates"":[73.90866842591379,18.58196698571856]}",73.90866843,18.58196699
4922,27.62282456,0,715,50.8868042,20,0.183779465,0.145179372,0,11,370.1351105,2.332534389,"{""type"":""Point"",""coordinates"":[74.04773125797212,18.44082475155073]}",74.04773126,18.44082475
4923,28.12798588,58,581,48.54887852,50,0.099557522,0.1,66.24612427,30,181.1077028,2.080543428,"{""type"":""Point"",""coordinates"":[73.80946374804577,18.68839285155854]}",73.80946375,18.68839285
4924,26.60724477,0,675,44.87450702,10,0.184380413,0.244893055,0,12,980.2040604,1.532930593,"{""type"":""Point"",""coordinates"":[73.71759553147021,18.437746543004735]}",73.71759553,18.43774654
4925,27.29891325,0,772,54.83119928,30,0.183162218,0.202539299,0,11,712.8113355,1.673710019,"{""type"":""Point"",""coordinates"":[73.7279906763983,18.472202949406125]}",73.72799068,18.47220295
4926,28.88797394,0,568,44.1362147,40,-0.091073039,0.338989303,0,21,325.5764119,2.221364185,"{""type"":""Point"",""coordinates"":[74.01500606913257,18.67150795705035]}",74.01500607,18.67150796
4927,28.58830398,0,540,43.3671602,40,-0.251339503,0.548523207,3.308053017,12,228.035085,2.26777321,"{""type"":""Point"",""coordinates"":[74.02964948776889,18.51330552528205]}",74.02964949,18.51330553
4928,29.12462849,0,555,43.59274952,40,-0.153506837,0.515502753,0.009451579,12,70.71067812,2.241365912,"{""type"":""Point"",""coordinates"":[73.97744716924761,18.62177456696004]}",73.97744717,18.62177457
4929,27.79409916,76,564,42.1195829,50,-0.106475963,0.445251687,163.3800049,30,449.4441011,1.964554078,"{""type"":""Point"",""coordinates"":[73.82105382473041,18.50047323750996]}",73.82105382,18.50047324
4930,28.12798588,0,612,57.42547646,40,0.28189911,0.135483871,0,30,435.6604182,2.080543428,"{""type"":""Point"",""coordinates"":[73.76653215801865,18.677168208556278]}",73.76653216,18.67716821
4931,28.52975997,0,572,53.44690118,30,0.191030252,0.127690947,0.16313377,30,98.99494937,2.170833195,"{""type"":""Point"",""coordinates"":[73.85400374614981,18.689996978270692]}",73.85400375,18.68999698
4932,27.79409916,18,589,46.46388632,50,0.072872015,0.242681259,138.0497742,30,702.2819946,1.964554078,"{""type"":""Point"",""coordinates"":[73.8103809503667,18.51091029278929]}",73.81038095,18.51091029
4933,28.63506505,39,624,52.68468272,50,0.047913447,0.257784584,15.98262119,30,678.9698079,2.199088634,"{""type"":""Point"",""coordinates"":[73.87944608946604,18.62035169765296]}",73.87944609,18.6203517
4934,28.9400636,0,560,42.42378668,40,0.055189643,0.236255572,9.231042862,21,440.1136217,2.351222966,"{""type"":""Point"",""coordinates"":[74.06875338007724,18.479977764131117]}",74.06875338,18.47997776
4935,27.29891325,0,657,51.7242191,30,0.253971708,0.230437904,0,11,447.2135955,1.673710019,"{""type"":""Point"",""coordinates"":[73.72248673106586,18.512717838669673]}",73.72248673,18.51271784
4936,28.88797394,0,614,53.91858794,30,0.240278346,0.14004914,0,12,721.3875519,2.221364185,"{""type"":""Point"",""coordinates"":[73.95175942869282,18.67584766142618]}",73.95175943,18.67584766
4937,27.29891325,0,603,51.7925795,30,0.214747244,0.233432836,0,21,403.1128874,1.673710019,"{""type"":""Point"",""coordinates"":[73.72287254756183,18.544460500787064]}",73.72287255,18.5444605
4938,27.79409916,16,591,42.87838334,50,0.047962171,0.306551298,125.6492996,30,459.6737974,1.964554078,"{""type"":""Point"",""coordinates"":[73.80271522258852,18.496431067444835]}",73.80271522,18.49643107
4939,29.29183769,0,545,46.0161257,40,-0.098305085,0.493087558,0,12,44.72135955,2.224560324,"{""type"":""Point"",""coordinates"":[74.08083379123104,18.627254663388467]}",74.08083379,18.62725466
4940,27.14588591,0,591,37.05749528,10,0.266233766,-0.004405286,0,12,10,1.810214569,"{""type"":""Point"",""coordinates"":[73.75020895823417,18.435149973465883]}",73.75020896,18.43514997
4941,28.58830398,0,568,40.1884016,40,-0.359520364,0.700103413,1.89031589,12,660.3029608,2.26777321,"{""type"":""Point"",""coordinates"":[74.04066601619657,18.46499459219056]}",74.04066602,18.46499459
4942,28.63506505,0,585,53.11193522,30,0.241906475,0.183573184,144.2752075,30,524.9761899,2.199088634,"{""type"":""Point"",""coordinates"":[73.86537625636919,18.616460641843354]}",73.86537626,18.61646064
4943,28.14107453,0,955,51.98740664,30,0.161470823,0.156878963,0,11,934.3446901,2.550083672,"{""type"":""Point"",""coordinates"":[74.07084296055892,18.41331658273032]}",74.07084296,18.41331658
4944,28.63506505,0,620,54.23988182,30,0.206636501,0.148785149,22.61133003,30,967.729301,2.199088634,"{""type"":""Point"",""coordinates"":[73.87603105155893,18.627563776979592]}",73.87603105,18.62756378
4945,28.94811934,0,612,46.2212069,40,-0.295177106,0.616787409,0,21,143.1782106,2.199623125,"{""type"":""Point"",""coordinates"":[74.09045366167439,18.698771156957466]}",74.09045366,18.69877116
